,Tokens,yomi,pos,difficulty,wtype,KNOW,WRITE,READ,SPEAK,LISTEN
12658,便利,ベンリ,名詞,lower elementary,Chinese,1.90789237000289,1.20959175898523,1.40920752773495,1.40484470773429,1.41733426459628
12982,本,ホン,名詞,lower elementary,Chinese,2.02943560685154,1.22918333550508,1.55976745533036,1.56687263927237,1.57095883801918
13054,枚,マイ,接尾辞,lower elementary,Chinese,1.75169477020962,1.04567638533251,1.14473345404247,1.3804079319349,1.26145888511975
13071,毎日,マイニチ,名詞,lower elementary,Chinese,1.84170483980282,1.49241147800047,1.58142849001613,1.76662217992027,1.7154933551836
13188,待つ,マツ,動詞1類,lower elementary,native Jap.,1.99319759381289,1.13911006633405,1.53321471622215,1.61486999824547,1.61809960455407
13288,万,マン,接尾辞,lower elementary,Chinese,1.6368919629703,0.690415867263151,0.874110711983278,0.878828625982049,0.921786093272078
13357,右,ミギ,名詞,lower elementary,native Jap.,1.9336561526292,0.988807837598458,1.15781757612221,1.39523949694091,1.38239995143018
13645,難しい,ムズカシイ,イ形容詞,lower elementary,native Jap.,2.07681384805735,1.26085731614514,1.45467095248536,1.56659944860321,1.58689536792589
13879,木曜,モクヨウ,名詞,lower elementary,Chinese,1.86048123392821,1.34516486920525,1.49960080281559,1.5180153399733,1.55254005283758
13880,木曜日,モクヨウビ,名詞,lower elementary,hybird,1.9994179296137,1.05847260179181,1.37257951211519,1.40101484679643,1.48914343405472
14084,休み,ヤスミ,名詞,lower elementary,native Jap.,1.96284887694782,1.43584526355598,1.52751897094191,1.60070626136342,1.58694451516225
14225,郵便局,ユウビンキョク,名詞,lower elementary,Chinese,1.81319856564678,0.949136421213724,0.926383692760246,1.33000578286523,1.15249575799813
14235,有名,ユウメイ,名詞,lower elementary,Chinese,1.99544857442173,0.87658392439606,1.18843256635936,1.48661931391181,1.53712079477439
14257,雪,ユキ,名詞,lower elementary,native Jap.,1.9326257295161,0.956047241308515,1.35143755534573,1.30779084275089,1.33202872080834
14554,来月,ライゲツ,名詞,lower elementary,Chinese,1.84455261473479,1.00629981132598,1.35927800889259,1.4886213495676,1.38738762006402
14563,来年,ライネン,名詞,lower elementary,Chinese,1.88808719890716,1.36104145679298,1.44416986952837,1.62896108486594,1.58143813886736
14788,りんご,リンゴ,名詞,lower elementary,Chinese,1.96014293768872,1.00835833607686,1.42636843698374,1.54198090240363,1.51387213524487
14928,六月,ロクガツ,名詞,lower elementary,Chinese,1.93229105107738,0.832585659626103,1.03644419714893,1.0405663080642,1.1113459747464
15070,悪い,ワルイ,イ形容詞,lower elementary,native Jap.,1.96610395932414,1.25077275174286,1.44202120419681,1.38819734744984,1.46050110822835
15115,お父さん,オトウサン,名詞,lower elementary,native Jap.,2.08862472310698,0.846457427052427,1.41755958422534,1.27233381256558,1.37326399810917
15116,お兄さん,オニイサン,名詞,lower elementary,native Jap.,1.83459854444891,0.607558092638909,1.21617864612627,1.28605665889432,1.45738489374293
15117,お姉さん,オネエサン,名詞,lower elementary,native Jap.,1.76829582822113,0.66505594830015,0.823812942946087,1.40093301214294,1.25961932722361
15137,済みません,スミマセン,定型表現,lower elementary,native Jap.,1.76707637706552,1.08363669207769,1.03256946707418,1.43349471929971,1.38315501336959
15141,隣,トナリ,名詞,lower elementary,native Jap.,2.07528695124409,1.28639937288619,1.32271629068525,1.64210307876113,1.67387711540634
15156,ペット,ペット,名詞,lower elementary,foreign,2.00046628573009,0.719836102430884,1.31884947071158,1.40082864745815,1.54851984915963
15178,パン,パン,名詞,lower elementary,foreign,1.8310129158439,1.19584878338112,1.34656075645619,1.57141208125845,1.59095444874475
3,愛,アイ,名詞,upper elementary,Chinese,2.11122154047668,0.898092205945263,1.11738781294445,0.98481674250444,1.05590253457399
43,合う,アウ,動詞1類,upper elementary,native Jap.,1.90314570972176,1.27215539014659,1.34223315537136,1.37632998482741,1.50096982939195
52,青信号,アオシンゴウ,名詞,upper elementary,hybird,1.76074870881821,0.187194844856252,0.941951518286951,0.945001977719764,1.07178975958211
60,赤色,アカイロ,名詞,upper elementary,native Jap.,1.92174765318621,1.00202683816269,1.20181837239525,1.08868914216566,1.17353278487694
64,赤信号,アカシンゴウ,名詞,upper elementary,hybird,2.05374045756364,0.294282133466147,0.988851375540202,0.969011959988346,1.07134772023547
66,赤ちゃん,アカチャン,名詞,upper elementary,native Jap.,1.61602342409559,0.365025799470886,0.870419653374912,0.9560216488586,1.01285608313286
75,上がる,アガル,動詞1類,upper elementary,native Jap.,1.99994207241813,1.05272483692821,1.39158465047456,1.40269353444985,1.51063436105137
137,上げる,アゲル,動詞2類,upper elementary,native Jap.,1.83134929526658,1.18081285664097,1.34680759940199,1.2877429578725,1.34809188496889
162,味,アジ,名詞,upper elementary,native Jap.,1.79474922178098,1.14879459267928,1.38706881897389,1.54624898634599,1.53040100879792
164,アジア,アジア,名詞,upper elementary,foreign,1.94709898163338,0.680142361108433,1.2998510996256,1.09985352000631,1.07385287421595
207,辺り,アタリ,名詞,upper elementary,native Jap.,1.84924372542522,0.880975778082473,0.769114320031057,0.945115296960259,1.06387031125341
213,あちら,アチラ,名詞,upper elementary,native Jap.,1.75829866822194,0.481898435090325,0.872042450181753,1.07037483375615,1.12193167904934
214,あっ,アッ,感動詞,upper elementary,native Jap.,1.59799423827155,0.587134901132706,0.827249587683235,1.29236388467588,1.33048985390817
237,集まる,アツマル,動詞1類,upper elementary,native Jap.,1.9284904705116,0.876022506550775,1.19949281645344,1.15286934715367,1.28373825982939
264,兄さん,ニイサン,名詞,upper elementary,native Jap.,1.9305961501045,0.264482392183538,0.792261638241537,0.66367065089149,0.767921986106855
267,アニメ,アニメ,名詞,upper elementary,foreign,1.99767444019294,0.926234086817742,1.3854325237124,1.33372257972219,1.52476053792713
269,姉さん,ネエサン,名詞,upper elementary,native Jap.,1.90594450208097,0.441977157459777,0.858455215500791,0.943760785954981,1.07108123094535
271,あの,アノ,連体詞,upper elementary,native Jap.,1.81832767989965,1.14537972763742,1.26729211808657,1.48576347898734,1.49695679745909
276,浴びる,アビル,動詞2類,upper elementary,native Jap.,1.64622094003929,0.535429886210119,0.77554864905206,0.649116308171779,0.900810543740363
302,余り,アマリ,名詞,upper elementary,native Jap.,1.94632292296379,1.02329519366332,1.09096730278693,1.20256820527273,1.15642883541526
342,洗う,アラウ,動詞1類,upper elementary,native Jap.,1.92387631010185,1.0533286250438,1.44526378468877,1.28496411004722,1.37595171604925
375,あれ,アレ,名詞,upper elementary,native Jap.,1.65086176358497,1.07742092219951,1.16799769080214,1.4583557798516,1.4247830653272
412,安心,アンシン,名詞,upper elementary,Chinese,1.78972137306479,1.13054542578074,1.44944778321433,1.45465263693923,1.50380676785579
425,案内,アンナイ,名詞,upper elementary,Chinese,2.00768509329788,0.841738132484586,1.22083390682892,1.01385821709179,1.15951637605688
464,いえ,イエ,感動詞,upper elementary,native Jap.,1.67647955728549,0.468484500822386,0.947481937190946,1.09640458589425,1.06870653450351
521,イギリス,イギリス,名詞,upper elementary,foreign,1.96369915021325,0.49910545312752,0.969111743531213,0.705895160925774,0.889604917274091
522,生きる,イキル,動詞2類,upper elementary,native Jap.,1.9430292959424,1.00679087174901,1.36597472863714,1.09643399705239,1.17775341762622
531,池,イケ,名詞,upper elementary,native Jap.,2.02371453063729,0.608991984486123,0.920971280482758,0.768697241101694,1.00990606723647
545,居酒屋,イザカヤ,名詞,upper elementary,native Jap.,1.60559874853587,0.840634302248841,1.16340366691392,1.10282979272096,1.36356113112128
704,一緒,イッショ,名詞,upper elementary,Chinese,1.84836780927698,0.897024448790894,1.12481846473763,1.08648879573025,1.10277676727138
706,一生懸命,イッショウケンメイ,名詞,upper elementary,Chinese,1.87354446100807,1.02560178628611,1.19714876434426,1.24965076105939,1.27356997042377
729,一杯,イッパイ,名詞,upper elementary,Chinese,1.90146260020615,0.608351818927772,1.04164528038883,1.06171780670019,1.02307101117878
814,嫌,イヤ,ナ形容詞,upper elementary,native Jap.,1.82755499598589,1.05394295601595,1.24715370906248,1.30646583844492,1.28808167729232
833,いらっしゃる,イラッシャル,動詞1類,upper elementary,native Jap.,1.89809755737305,0.4493357980529,0.635088822784061,1.11033119445365,1.01679869386985
843,要る,イル,動詞1類,upper elementary,native Jap.,1.65795568632611,0.47184492547802,0.933354079273884,0.959930929567384,0.97537305999497
970,牛,ウシ,名詞,upper elementary,native Jap.,1.70435360708,0.677806532228651,0.880485226824542,0.916780375289641,0.911033235627505
981,薄い,ウスイ,イ形容詞,upper elementary,native Jap.,1.94545147909736,1.08062137400098,1.2857570250848,1.36594988967358,1.42213790839568
1053,腕,ウデ,名詞,upper elementary,native Jap.,1.98268200668257,1.03372818410665,1.34665475219201,1.36656092579152,1.42263453637498
1060,うどん,ウドン,名詞,upper elementary,native Jap.,2.1301308489542,1.07471293225734,1.00588823385725,1.48961807731547,1.61367558564404
1068,馬,ウマ,名詞,upper elementary,native Jap.,1.8597597275761,0.340984930433945,0.766755494329354,0.571299776317145,0.766170755314807
1069,うまい,ウマイ,イ形容詞,upper elementary,native Jap.,1.63057292723891,0.247959801967829,0.667836626793029,0.825552873124817,0.769506141340226
1073,生まれる,ウマレル,動詞2類,upper elementary,native Jap.,1.88713947822368,0.865189869786161,1.15786656417785,1.14874990050077,1.17746813689941
1120,売り場,ウリバ,名詞,upper elementary,native Jap.,1.71538067874226,0.775667655702737,0.904653088227332,1.06135437495067,1.07758052860014
1126,うるさい,ウルサイ,イ形容詞,upper elementary,native Jap.,1.96654084089314,0.944147214185411,1.22488140149356,1.48382891433568,1.48849091418421
1129,うれしい,ウレシイ,イ形容詞,upper elementary,native Jap.,1.66893096276103,1.2959007365283,1.27017321986074,1.35265532734307,1.34922311181354
1145,うん,ウン,感動詞,upper elementary,native Jap.,1.76658148373275,0.4711890724211,0.776118960620438,1.18312140070745,1.22220635988322
1164,運動,ウンドウ,名詞,upper elementary,Chinese,1.93789483870619,1.15326407264941,1.37231885042272,1.46742721190247,1.52050945861403
1177,エアコン,エアコン,名詞,upper elementary,foreign,1.68865280382948,0.83571754243183,0.874545675233696,1.45965961852981,1.36049508675719
1186,映画館,エイガカン,名詞,upper elementary,Chinese,1.98931707129915,0.382816084179047,0.807859206222638,0.627378951218635,0.907667947415917
1243,えっ,エッ,感動詞,upper elementary,native Jap.,1.6701363475306,0.349459861440333,0.608243632474438,1.08396589658108,1.04453662960536
1332,鉛筆,エンピツ,名詞,upper elementary,Chinese,1.80995341649828,0.402751726118098,1.01998271187875,0.854154113267151,1.08173302739757
1473,置く,オク,動詞1類,upper elementary,native Jap.,2.02235137968503,0.904208311668863,1.41939126936691,1.55547816593306,1.59104793698452
1474,奥,オク,名詞,upper elementary,native Jap.,2.02274269483915,0.769044194677945,0.861942503747428,0.953900522299316,0.890668297743967
1475,億,オク,名詞,upper elementary,Chinese,1.88127520950801,0.514490233986645,0.887807324942852,0.681116378319112,0.824240195165474
1477,奥様,オクサマ,名詞,upper elementary,native Jap.,2.01954260278715,0.4912304160102,0.965150478140064,0.862922832578757,1.03161687805384
1478,奥さん,オクサン,名詞,upper elementary,native Jap.,2.03928535460158,0.431501646798901,1.07744947756563,1.03386512023576,1.32227085165014
1498,遅れる,オクレル,動詞2類,upper elementary,native Jap.,2.03635637936206,1.05404709398716,1.27131954912971,1.55154990393048,1.62214441736858
1521,伯父,オジ,名詞,upper elementary,native Jap.,1.64494594635775,0.546616900014584,0.809019181631375,0.784315276373082,0.631073828349414
1548,押す,オス,動詞1類,upper elementary,native Jap.,1.99028885010861,1.00906181311995,1.31047214927943,1.47851676152652,1.53843917689352
1602,落とす,オトス,動詞1類,upper elementary,native Jap.,2.00930282480501,1.06987454947715,1.37156247815398,1.49457161238666,1.47341201415283
1607,おととし,オトトシ,名詞,upper elementary,Chinese,1.98763727052187,0.641688103021458,1.01416551542596,1.01882992348994,1.1057675638545
1622,おなか,オナカ,名詞,upper elementary,native Jap.,2.12741676667347,0.961693111565436,1.17108007946127,1.38258513376182,1.40182246331898
1633,伯母,オバ,名詞,upper elementary,native Jap.,1.90715248322724,0.195104178397532,0.638009773899283,0.685654013896304,0.880634968387271
1635,伯母さん,オバサン,名詞,upper elementary,native Jap.,1.73714330230313,0.388828651549182,0.753909102013346,0.738429104543894,0.795327530852459
1652,覚える,オボエル,動詞2類,upper elementary,native Jap.,1.95914854590319,1.22269300496378,1.35944171510894,1.41979810248711,1.44942499693019
1704,親,オヤ,名詞,upper elementary,native Jap.,1.92277075884702,1.00172219893993,1.48393497037216,1.33249897438569,1.50353030143637
1736,降りる,オリル,動詞2類,upper elementary,native Jap.,2.03401395280245,0.803347574081721,1.01155927800655,1.23726429073129,1.23893185209165
1737,下りる,オリル,動詞2類,upper elementary,native Jap.,1.88504204945886,0.979810749561448,1.05538619059196,1.22785478898855,1.16039057015725
1745,オレンジ,オレンジ,名詞,upper elementary,foreign,1.77628514084359,0.423445956186608,0.792886232749751,0.711007866178195,0.808957804164963
1776,温泉,オンセン,名詞,upper elementary,Chinese,1.84547628650871,0.924799535405003,1.42815693321222,1.25622679729482,1.47183734514476
1816,階,カイ,接尾辞,upper elementary,Chinese,1.60340086985573,0.693152991508835,0.912191406828404,0.880332921593994,0.962926370161348
1818,買い,カイ,名詞,upper elementary,native Jap.,1.67002124030043,0.820223819572668,1.23489506480578,1.12988750270049,1.42489608874203
2022,会話,カイワ,名詞,upper elementary,Chinese,1.71351075815854,1.16553180365295,1.43496394532152,1.45140732023226,1.41871366183151
2025,飼う,カウ,動詞1類,upper elementary,native Jap.,1.74225650489866,0.337010219222991,0.988045335828533,0.993918886393837,1.11915858586479
2034,帰り,カエリ,名詞,upper elementary,native Jap.,1.83231157724001,0.878007671892796,1.02247904063383,1.31768527604934,1.12921343013979
2044,顔,カオ,名詞,upper elementary,native Jap.,2.02633995600763,1.07426078555076,1.30935120964957,1.5026223306327,1.47623870676462
2075,鏡,カガミ,名詞,upper elementary,native Jap.,1.85069044471088,0.636783750962885,0.774960189440946,1.0854435304153,1.15363509521804
2126,家具,カグ,名詞,upper elementary,Chinese,1.89118095580898,0.769981415158515,1.22195521869679,1.26099555623707,1.25400702857227
2185,学費,ガクヒ,名詞,upper elementary,Chinese,1.68863358872951,0.457765813328594,0.940959672908785,0.774132612376563,0.724727386877411
