,Tokens,yomi,pos,difficulty,wtype,KNOW,WRITE,READ,SPEAK,LISTEN
10564,日没,ニチボツ,名詞,upper intermediate,Chinese,1.87631000334097,0.357043194430317,0.743315613409617,0.686135331219887,0.888679355105932
10567,日用,ニチヨウ,名詞,upper intermediate,Chinese,1.79962288991941,0.378392013768528,0.776019820024613,0.841565962498542,0.80707252230361
10571,日課,ニッカ,名詞,upper intermediate,Chinese,1.67108354671616,0.375633908718487,0.833205597995561,0.839317487519484,0.945979142288671
10596,二枚目,ニマイメ,名詞,upper intermediate,hybird,1.79991607844941,0.459456654152577,0.671987226824562,0.536903082931396,0.500078489024811
10609,入会,ニュウカイ,名詞,upper intermediate,Chinese,1.89924072997841,0.566161912200423,0.927835009905468,0.637263169579814,0.877009053868989
10622,入室,ニュウシツ,名詞,upper intermediate,Chinese,1.7141332038597,0.301981767560582,0.702346621598648,0.32988543287564,0.634617207999037
10659,人間性,ニンゲンセイ,名詞,upper intermediate,Chinese,1.80267321368819,0.470126417750255,0.85641550690215,0.631930026592966,0.748281918461599
10675,妊婦,ニンプ,名詞,upper intermediate,Chinese,1.67272063579449,0.0944238882940262,0.698397872378384,0.507357956917547,0.795258687790944
10701,塗り薬,ヌリグスリ,名詞,upper intermediate,native Jap.,1.92263216263035,0.278228368060302,0.758821012341382,0.832790017375049,0.885433253709353
10720,寝かす,ネカス,動詞1類,upper intermediate,native Jap.,1.82159958993463,0.14668255035302,0.542559060609239,0.796445234883814,0.890298632740436
10721,寝かせる,ネカセル,動詞2類,upper intermediate,native Jap.,1.89896995434722,0.403892173778037,0.817105692665254,0.753924628370486,0.926421089000948
10763,値札,ネフダ,名詞,upper intermediate,native Jap.,1.8738611169556,0.102913412591254,0.796908502539122,0.634038033430093,0.823060726871487
10819,脳,ノウ,名詞,upper intermediate,Chinese,1.72357664871504,0.499365298827306,0.920617101115823,0.782355826960256,0.872891297666244
10832,農作物,ノウサクブツ,名詞,upper intermediate,Chinese,1.87901788046167,0.0833645793825944,0.595974409654788,0.423866898400859,0.746023989596358
10839,農村,ノウソン,名詞,upper intermediate,Chinese,1.83923674719434,0.248589054235933,0.778843202317007,0.310843669489963,0.553077706723436
10870,のぞく,ノゾク,動詞1類,upper intermediate,native Jap.,1.75255297970076,0.287685276014651,0.747540257285116,0.601761865516282,0.769687109628484
10899,上り坂,ノボリザカ,名詞,upper intermediate,native Jap.,1.71044942295403,0.402519193869836,0.777114902140829,0.766409568336387,0.81286454828877
10914,乗り,ノリ,接尾辞,upper intermediate,native Jap.,1.73180965128201,0.570370588634967,0.773246640331485,0.876615487526314,0.900756385569526
10915,乗り,ノリ,名詞,upper intermediate,native Jap.,1.73180965128201,0.570370588634967,0.773246640331485,0.876615487526314,0.900756385569526
10924,乗り降り,ノリオリ,名詞,upper intermediate,native Jap.,1.79829615052038,0.568020365341752,0.91392261859246,0.871124128743593,1.02369628014448
10940,載る,ノル,動詞1類,upper intermediate,native Jap.,1.78493449854837,0.479719920602963,0.98891399308454,0.646169662956098,0.738786352332959
11063,博士,ハカセ,名詞,upper intermediate,Chinese,1.79494584053466,0.115909312725661,0.512357670767346,0.417367852146775,0.537692402771709
11069,測る,ハカル,動詞1類,upper intermediate,native Jap.,1.85678778118523,0.350798844427237,0.537417919175138,0.714331872734229,0.744217296798146
11073,吐き気,ハキケ,名詞,upper intermediate,native Jap.,1.88434213852955,0.605224742282303,0.94920519628344,0.870947060899458,0.908444999828321
11102,爆弾,バクダン,名詞,upper intermediate,Chinese,1.89418463294528,0.238969748425026,0.625721242213607,0.299485300761643,0.601875721741057
11108,白髪,ハクハツ,名詞,upper intermediate,Chinese,1.80942253344981,0.116361169869691,0.620038738490006,0.561993231741546,0.745461272004443
11109,爆発,バクハツ,名詞,upper intermediate,Chinese,1.84434869993021,0.264368447530551,0.670806916582982,0.464612605286974,0.612048847582529
11125,励ます,ハゲマス,動詞1類,upper intermediate,native Jap.,1.82125279906225,0.557279853138472,0.699653516360236,0.804058119869173,0.99206763872868
11140,破産,ハサン,名詞,upper intermediate,Chinese,1.79195621418574,0.177220925110834,0.686157794085286,0.405051802845838,0.639691721317785
11159,柱,ハシラ,名詞,upper intermediate,native Jap.,1.81764048247108,0.474234213458724,0.845689383028848,0.778331721079211,0.826363695846485
11204,働き者,ハタラキモノ,名詞,upper intermediate,native Jap.,1.88848420026153,0.454856950710014,0.848627771430612,0.658849151728386,0.707198659966853
11263,初対面,ショタイメン,名詞,upper intermediate,Chinese,1.90996037680612,0.23484808508774,0.750770304058872,0.705183223592498,0.893793775413565
11273,発展途上国,ハッテントジョウコク,名詞,upper intermediate,Chinese,1.91288764476817,0.344897690492841,0.559111507102485,0.387492313769081,0.595420378640023
11294,はと,ハト,名詞,upper intermediate,native Jap.,1.72549588850184,0.339327194850693,0.58118434043426,0.469320460030307,0.639333775661026
11330,歯並び,ハナラビ,名詞,upper intermediate,native Jap.,1.67563767684749,0.152091307493389,0.55148502359675,0.603259324491299,0.667207424986415
11387,早寝,ハヤネ,名詞,upper intermediate,native Jap.,1.89879799964756,0.583066349439131,0.661073605628718,0.783181834348312,0.893856734093687
11398,払い,ハライ,接尾辞,upper intermediate,native Jap.,1.73149093527928,0.449007081188831,0.802875553688406,0.923015727691926,0.914810790848205
11418,針,ハリ,名詞,upper intermediate,native Jap.,1.90613752169402,0.338633344396455,0.600164069376314,0.607519730835474,0.717847316225025
11458,反映,ハンエイ,名詞,upper intermediate,Chinese,1.7001552336762,0.460415469325507,0.871981499580041,0.60023868254032,0.718658775277981
11484,反抗的,ハンコウテキ,名詞,upper intermediate,Chinese,1.72428732891267,0.270148981293914,0.711643243770405,0.697913516663896,0.914293811312931
11500,反する,ハンスル,動詞3類,upper intermediate,hybird,1.84887548600461,0.347066774928364,0.70018646794201,0.499502358671599,0.635750461032075
11504,反則,ハンソク,名詞,upper intermediate,Chinese,1.72840261536928,0.43229425101455,0.797130586878308,0.626960537951328,0.78217683666658
11535,反発,ハンパツ,名詞,upper intermediate,Chinese,1.90274044944322,0.357358728134621,0.876416723916673,0.591120743159497,0.801012163876935
11544,反面,ハンメン,名詞,upper intermediate,Chinese,1.7462934514902,0.466273614563206,0.586310710046753,0.673740385323906,0.640206635871967
11582,日陰,ヒカゲ,名詞,upper intermediate,native Jap.,1.78859070323578,0.486668792389611,0.55084280723825,0.865314357261938,0.878997014386033
11598,引き,ヒキ,名詞,upper intermediate,native Jap.,1.7440506072704,0.35555466095313,0.680661370329196,0.573292747171817,0.609344239266531
11650,飛行,ヒコウ,名詞,upper intermediate,Chinese,1.85464385615108,0.412347914486596,0.869423661569479,0.584306246751128,0.766304102496154
11652,非公開,ヒコウカイ,名詞,upper intermediate,Chinese,1.74937572906403,0.334104034366943,0.911361437833871,0.434974668822058,0.856865250624179
11670,ビジュアル,ビジュアル,名詞,upper intermediate,foreign,1.80166796439408,0.380843725469281,0.749242842522839,0.623808813513174,0.776735171718888
11709,左端,ヒダリハシ,名詞,upper intermediate,native Jap.,1.77027560380832,0.434049241496192,0.633068985652256,0.883193277769811,0.882178004025729
11779,人込み,ヒトゴミ,名詞,upper intermediate,native Jap.,1.66681388201574,0.506794340070349,0.803897470811443,0.737773448781458,0.8311904752872
11790,一時,ヒトトキ,名詞,upper intermediate,native Jap.,1.91758144178767,0.145854411205726,0.813825187588711,0.399198224292525,0.660747874632186
11791,人並み,ヒトナミ,名詞,upper intermediate,native Jap.,1.78029726141572,0.498648359349303,0.980629645267278,0.842396090663872,0.957260085852686
11796,人見知り,ヒトミシリ,名詞,upper intermediate,native Jap.,1.8517319179558,0.293600496033196,0.716714718562151,0.804183110071309,0.887653687050842
11813,日の出,ヒノデ,名詞,upper intermediate,native Jap.,1.71305858741345,0.384531689274537,0.714651166670384,0.559542199593053,0.675704919898132
11831,美味,ビミ,名詞,upper intermediate,Chinese,1.91762298796015,0.471118611002964,0.708149276017764,0.37158738250486,0.563995432308967
11837,ひも,ヒモ,名詞,upper intermediate,native Jap.,1.8641203810095,0.411367074939128,0.796254082525339,0.768472103507339,0.844881468796672
11848,百貨店,ヒャッカテン,名詞,upper intermediate,Chinese,1.91952328600143,0.268687610774253,0.919731575167617,0.508641941237955,0.855623605205841
11852,ピュア,ピュア,名詞,upper intermediate,foreign,1.72150954261487,0.392784987030335,0.670547870342496,0.575768273294153,0.688894948844636
11882,標準語,ヒョウジュンゴ,名詞,upper intermediate,Chinese,1.81432210663258,0.327290255003465,0.80194597096518,0.803163793710348,0.803363227324133
11943,比例,ヒレイ,名詞,upper intermediate,Chinese,1.77283100391641,0.51033430252712,0.743190316856611,0.737173113235657,0.851248659299776
11950,広がり,ヒロガリ,名詞,upper intermediate,native Jap.,1.88052892245501,0.596131271751709,0.947495123810947,0.785981718776634,0.843303730360487
11989,ファイト,ファイト,名詞,upper intermediate,foreign,1.77742573155171,0.340604291332582,0.855843970072547,0.583025630633895,0.860940331972728
12016,風雨,フウウ,名詞,upper intermediate,Chinese,1.72851701847238,0.352834000927738,0.827146317273769,0.632631179768485,0.885202212810985
12025,風速,フウソク,名詞,upper intermediate,Chinese,1.73765520249288,0.207048735326804,0.762888118083128,0.524255076606319,0.905081171814418
12040,フェア,フェア,ナ形容詞,upper intermediate,foreign,1.77283613538221,0.416977744168585,0.699178867988385,0.588865833391794,0.695095414515341
12062,深める,フカメル,動詞2類,upper intermediate,native Jap.,1.78382766097914,0.517688306606169,0.785968153881861,0.557547379357069,0.726996296423685
12114,服用,フクヨウ,名詞,upper intermediate,Chinese,1.91932165868072,0.195609748339113,0.937357307319586,0.461650084440057,0.849710541126212
12128,府県,フケン,名詞,upper intermediate,Chinese,1.85213420698553,0.159870070601552,0.562561984793832,0.419610600073319,0.621574205290245
12147,不幸せ,フシアワセ,名詞,upper intermediate,hybird,1.90826345236027,0.238882606915192,0.825730250560081,0.520602641154888,0.658379448447669
12171,不親切,フシンセツ,名詞,upper intermediate,Chinese,1.90438111059381,0.206217759758487,0.574692023931535,0.724728227754518,0.727364806533038
12184,付属品,フゾクヒン,名詞,upper intermediate,Chinese,1.92189517189214,0.237917117151175,0.554203973861249,0.783961127561273,0.745219302087292
12206,不調,フチョウ,名詞,upper intermediate,Chinese,1.89227107990216,0.540948173785152,0.932393016453306,0.815560161136218,0.946292115302861
12209,物,ブツ,接尾辞,upper intermediate,Chinese,1.67831650950565,0.361390284958864,0.558653433106075,0.602243618562419,0.580337010350676
12258,不動産,フドウサン,名詞,upper intermediate,Chinese,1.81006771397766,0.189616324486253,0.605192017425671,0.574540966365717,0.908978645567894
12285,部分的,ブブンテキ,名詞,upper intermediate,Chinese,1.73979406418064,0.38747750085717,0.760620678296139,0.681793631977688,0.760782249620697
12304,不向き,フムキ,名詞,upper intermediate,hybird,1.88052378468658,0.60028701186391,0.711483155293924,0.819767986561093,0.958539863318222
12314,不愉快,フユカイ,名詞,upper intermediate,Chinese,1.87244839767642,0.483664333461348,0.791310879708815,0.85951839783187,0.916651650835988
12356,振り返る,フリカエル,動詞1類,upper intermediate,native Jap.,1.79328033722425,0.597733434317827,0.866078721677816,0.905384713223992,0.887544585124856
12370,不良,フリョウ,名詞,upper intermediate,Chinese,1.84401192312851,0.22815888532654,0.741869311544848,0.648869477989234,0.695926820780632
12395,触れ合う,フレアウ,動詞1類,upper intermediate,native Jap.,1.69702310972765,0.49338649554873,0.776496462322279,0.745391007433648,0.885380532934175
12418,プロフェッショナル,プロフェッショナル,名詞,upper intermediate,foreign,1.91755246968997,0.239993777416573,0.826426666587765,0.499109663528427,0.702127837053559
12424,ふわふわ,フワフワ,名詞,upper intermediate,native Jap.,1.72180616671842,0.364793683052197,0.725633624799627,0.838481204030047,0.962388825107818
12435,分解,ブンカイ,名詞,upper intermediate,Chinese,1.72624053314603,0.517099993142395,0.809825501011009,0.603550144542174,0.886364179865196
12466,分担,ブンタン,名詞,upper intermediate,Chinese,1.67177873361673,0.554303084448357,0.888837285544314,0.801962989232497,0.856876524368749
12492,分量,ブンリョウ,名詞,upper intermediate,Chinese,1.86876485568003,0.322355018507423,0.641304302008189,0.713946829414649,0.643002164721036
12493,分類,ブンルイ,名詞,upper intermediate,Chinese,1.81261579487654,0.315614265830679,0.813582979768418,0.522730363223822,0.654671306194268
12515,平行,ヘイコウ,名詞,upper intermediate,Chinese,1.89879303105619,0.241770328591224,0.643937315335227,0.427057146352013,0.548459868949304
12532,平凡,ヘイボン,名詞,upper intermediate,Chinese,1.83565062909837,0.253395015428191,0.972034159207271,0.751666210056126,0.791332784908686
12561,別室,ベッシツ,名詞,upper intermediate,Chinese,1.69945936348911,0.378348692357151,0.668040032034976,0.687403575814744,0.784568659738285
12566,ヘッド,ヘッド,名詞,upper intermediate,foreign,1.73700671634665,0.478337452552457,0.577228929061001,0.383063125673519,0.465243966102929
12572,別名,ベツメイ,名詞,upper intermediate,Chinese,1.84482542423364,0.452029953596064,0.90137812185605,0.425327574045203,0.736189068603658
12620,変形,ヘンケイ,名詞,upper intermediate,Chinese,1.82066550042586,0.357216495973792,0.742388248130011,0.653483372768374,0.59827122177091
12670,ホイル,ホイル,名詞,upper intermediate,foreign,1.81450603592716,0.0835816277572234,0.537342434014468,0.618265984375128,0.629147201152986
12741,宝石,ホウセキ,名詞,upper intermediate,Chinese,1.89447437594773,0.272154218321723,0.832769150397843,0.581469609944344,0.732543562914845
12743,包装,ホウソウ,名詞,upper intermediate,Chinese,1.78101395073422,0.299323019641386,0.746896397499248,0.808515691119565,0.816181241621722
12754,防虫,ボウチュウ,名詞,upper intermediate,Chinese,1.73455013907881,0.254107960020649,0.648410471679668,0.71184530795182,0.845569013632278
12760,法的,ホウテキ,ナ形容詞,upper intermediate,Chinese,1.77407144162827,0.343248448009812,0.932635424439177,0.563253294176377,0.835388374248329
12824,ほくろ,ホクロ,名詞,upper intermediate,native Jap.,1.85944650275595,0.235426398948966,0.519673409135444,0.678082272134406,0.713831500282848
12836,母校,ボコウ,名詞,upper intermediate,Chinese,1.91641281823685,0.217503306424883,0.878199662960191,0.566160866232669,0.878572853367087
12872,ボス,ボス,名詞,upper intermediate,foreign,1.92188347754642,0.160135703121116,0.987136657953766,0.541053518153468,0.680964138393725
12912,ぽっちゃり,ポッチャリ,動詞3類,upper intermediate,native Jap.,1.83794816741657,0.277292466183159,0.654028864594702,0.794603203078806,0.829065409502506
12919,ほっぺた,ホッペタ,名詞,upper intermediate,native Jap.,1.70477916366092,0.313269646600114,0.589902946302406,0.696232115361417,0.864234349423159
12956,ボランティア,ボランティア,名詞,upper intermediate,foreign,1.80686619523965,0.33164581961241,0.961089880322602,0.699765878832771,0.964131487558252
12966,掘る,ホル,動詞1類,upper intermediate,native Jap.,1.82294790493771,0.385601326839825,0.652174722429295,0.687822415949099,0.724053662127836
12975,ポロシャツ,ポロシャツ,名詞,upper intermediate,foreign,1.69295840415481,0.193100170417588,0.519424440245516,0.50129527831318,0.61203677293011
12984,盆,ボン,名詞,upper intermediate,Chinese,1.75420674860844,0.252302484503677,0.604630253833958,0.640282127777428,0.772412186240292
13002,本州,ホンシュウ,名詞,upper intermediate,Chinese,1.84948962508078,0.470451132616926,0.925230593990502,0.70813745515913,0.765588396116196
13005,本心,ホンシン,名詞,upper intermediate,Chinese,1.70450096407722,0.234885824048037,0.653001123685403,0.473237871756859,0.611069698554989
13007,本数,ホンスウ,名詞,upper intermediate,Chinese,1.7918130465827,0.491381094293335,0.734443832245507,0.770968631095332,0.80311347082574
13046,間,マ,名詞,upper intermediate,native Jap.,1.71748076008584,0.19877496299003,0.648593484618732,0.639346597610703,0.731070284482474
13047,真,マ,接頭辞,upper intermediate,native Jap.,1.72706543135389,0.188563659539336,0.551327242827319,0.602504532628423,0.688361805033749
13052,真新しい,マアタラシイ,イ形容詞,upper intermediate,native Jap.,1.70241265136749,0.271322349134378,0.560196439167371,0.55783409401307,0.859297004519079
13068,毎度,マイド,名詞,upper intermediate,Chinese,1.89825248960109,0.587553085780489,0.840732371031755,0.706017774589584,0.802946372329617
13087,前髪,マエガミ,名詞,upper intermediate,native Jap.,1.88773936007366,0.36258646459875,0.592791258021281,0.656601560571236,0.701719405716712
13088,前歯,マエバ,名詞,upper intermediate,native Jap.,1.80059366247958,0.452992989267048,0.595701784804061,0.761051162622499,0.772352578721376
13093,マガジン,マガジン,名詞,upper intermediate,foreign,1.88340346534485,0.10183966791682,0.962639276884476,0.399458652991938,0.618561630583447
13098,曲がり角,マガリカド,名詞,upper intermediate,native Jap.,1.6962468789581,0.254294337838718,0.777292322247147,0.83732739320087,0.91204743489156
13113,巻く,マク,動詞1類,upper intermediate,native Jap.,1.89075459904661,0.140184417446911,0.731721051405147,0.684590202703853,0.74730370051612
13146,混じる,マジル,動詞2類,upper intermediate,native Jap.,1.91621711878861,0.493160456098747,0.950292871635638,0.849281006878467,0.963940079882232
13159,貧しい,マズシイ,イ形容詞,upper intermediate,native Jap.,1.92575639475695,0.50624871305764,0.971290744738202,0.846808088080619,0.97443641791033
13178,間近,マヂカ,名詞,upper intermediate,native Jap.,1.84026752106824,0.57798622282215,0.784752125436092,0.721598103053429,0.702470020406732
13196,真っ青,マッサオ,ナ形容詞,upper intermediate,native Jap.,1.80967635838948,0.0925135818883782,0.592140492360135,0.722733404012484,0.81159055308536
13207,マット,マット,名詞,upper intermediate,foreign,1.82848623117759,0.26337130129886,0.622007164942861,0.432235624246131,0.458708825407744
13216,窓際,マドギワ,名詞,upper intermediate,native Jap.,1.89455805926539,0.201588231677359,0.774035865446566,0.853275848463246,0.637448517074122
13240,招く,マネク,動詞1類,upper intermediate,native Jap.,1.7064903818954,0.576717879145242,0.863385087742485,0.765132266609604,0.901084590570796
13241,まねる,マネル,動詞2類,upper intermediate,native Jap.,1.87512944646431,0.0939960709442054,0.653295958262441,0.906462415262115,0.9336683616109
13286,回り道,マワリミチ,名詞,upper intermediate,native Jap.,1.85785485071521,0.461532294629496,0.823351794981338,0.766697311261468,0.887963151753157
13291,万一,マンイチ,名詞,upper intermediate,Chinese,1.75730712020256,0.419701727712304,0.657863886493112,0.778091308294065,0.899609313541802
13304,満席,マンセキ,名詞,upper intermediate,Chinese,1.89217178610638,0.440724672435299,0.86648566200723,0.796447346306052,0.938650606145632
13305,満足,マンゾク,名詞,upper intermediate,Chinese,1.70318284094489,0.501301299575346,0.690794129760141,0.566303967823062,0.756583529554613
13355,未完成,ミカンセイ,名詞,upper intermediate,Chinese,1.7226433115594,0.583243831597621,0.843454820691534,0.572918615552726,0.868130492752379
13358,右腕,ミギウデ,名詞,upper intermediate,native Jap.,1.8358572943911,0.233210017125557,0.669607789103823,0.72128012533077,0.771413487492353
13360,見聞き,ミキキ,名詞,upper intermediate,native Jap.,1.67193577780888,0.601059188250249,0.632222846975191,0.790343860882176,0.719179767756007
13361,右利き,ミギキキ,名詞,upper intermediate,native Jap.,1.90273097878037,0.559722908012671,0.838208277371445,0.8295157234112,0.924008485739721
13384,未熟,ミジュク,名詞,upper intermediate,Chinese,1.75750477434502,0.569451872602593,0.95331337360199,0.773689710870121,0.889305682292337
13402,水玉,ミズタマ,名詞,upper intermediate,native Jap.,1.67276148921945,0.294662731552986,0.612550801428575,0.623900714983523,0.799230253510906
13413,未成年,ミセイネン,名詞,upper intermediate,Chinese,1.79736128994732,0.235225331928542,0.90233995314669,0.714773285373641,0.898379059470607
13484,南向き,ミナミムキ,名詞,upper intermediate,native Jap.,1.79261352913561,0.396973632499533,0.839172468466388,0.650581209932931,0.640728914536369
13502,身分,ミブン,名詞,upper intermediate,Chinese,1.69571888863094,0.157235521769169,0.58113817943908,0.58190800861925,0.541250249086743
13507,見守る,ミマモル,動詞1類,upper intermediate,native Jap.,1.72015232975603,0.477008213955635,0.816969833947044,0.82229593804288,0.779874383990829
13508,見回す,ミマワス,動詞1類,upper intermediate,native Jap.,1.85783423230429,0.322315165395919,0.588698150022755,0.711682534492462,0.628002088480093
13522,明後日,ミョウゴニチ,名詞,upper intermediate,Chinese,1.74390206093512,0.389050750084241,0.704027211141416,0.420647098647995,0.482344742721338
13529,ミラクル,ミラクル,名詞,upper intermediate,foreign,1.80160012109879,0.607462304881836,0.886955394695382,0.923188391072193,0.92671796800497
13556,民族,ミンゾク,名詞,upper intermediate,Chinese,1.87785373205341,0.195887156709591,0.858435716107413,0.398287619507841,0.611018165152151
13564,無,ム,接頭辞,upper intermediate,Chinese,1.77841058843717,0.53177661571462,0.941613261193941,0.623288396786299,0.687931629102314
13565,無,ム,名詞,upper intermediate,Chinese,1.77841058843717,0.53177661571462,0.941613261193941,0.623288396786299,0.687931629102314
13572,無害,ムガイ,名詞,upper intermediate,Chinese,1.8032892850774,0.266284493892218,0.692382207095293,0.540758093580035,0.665465069903364
13582,無関係,ムカンケイ,名詞,upper intermediate,Chinese,1.72474085482766,0.548423635225253,0.724540727846379,0.751808365123677,0.795005978831819
13603,無限,ムゲン,名詞,upper intermediate,Chinese,1.86593666587364,0.401171130721966,0.789773608618871,0.532388971723453,0.616942438179242
13635,無職,ムショク,名詞,upper intermediate,Chinese,1.90102573375096,0.34973053295088,0.974645155898666,0.694004126643405,1.00416033654508
13687,無力,ムリョク,名詞,upper intermediate,Chinese,1.66612245513523,0.512076410326261,0.805598365299826,0.638481580583944,0.772300088329831
13713,名産,メイサン,名詞,upper intermediate,Chinese,1.81313580142316,0.363602244440377,0.732084524560464,0.792763949485545,0.889240382791281
13715,名刺,メイシ,名詞,upper intermediate,Chinese,1.81501335035953,0.344031136301126,0.764488113933425,0.779503257105995,0.867169525863246
13716,明治,メイジ,名詞,upper intermediate,Chinese,1.82579119127453,0.491714853763466,0.874710909283694,0.424827877036243,0.525888230187078
13738,目上,メウエ,名詞,upper intermediate,native Jap.,1.79308698530806,0.550177306677903,0.880715881215084,0.5705538611824,0.705208949304438
13748,目薬,メグスリ,名詞,upper intermediate,native Jap.,1.75413118768872,0.31498122617219,0.785666417397163,0.727036409755764,0.763160677058072
13832,もうける,モウケル,動詞2類,upper intermediate,native Jap.,1.79036119922257,0.537984386759991,0.784567295491595,0.725613362792223,0.917595094913224
13902,持ち,モチ,接尾辞,upper intermediate,native Jap.,1.76005785128949,0.320481271113855,0.574127738303836,0.851513954334517,0.706133844875229
13974,もむ,モム,動詞1類,upper intermediate,native Jap.,1.78477251209694,0.497139723959408,0.790775188646426,0.903919802933678,0.853816331188886
14036,役,ヤク,名詞,upper intermediate,Chinese,1.82173125944682,0.336326638966288,0.76177409091499,0.574634764686369,0.768458016355151
14077,夜食,ヤショク,名詞,upper intermediate,Chinese,1.66719497281991,0.276545595712557,0.66664202383332,0.895766656866789,0.959009453683755
14108,雇う,ヤトウ,動詞1類,upper intermediate,native Jap.,1.8487125042414,0.384936896052901,0.768746882457471,0.692867024494658,0.645150026737007
14186,夕暮れ,ユウグレ,名詞,upper intermediate,native Jap.,1.84264919287102,0.333766294981984,0.877684688920213,0.648093110311493,0.648050544934311
14198,優勝,ユウショウ,名詞,upper intermediate,Chinese,1.69100888104256,0.327182297580329,0.842087268164388,0.886076848240212,0.850315641958405
14241,優良,ユウリョウ,名詞,upper intermediate,Chinese,1.76984296417075,0.215133795365066,0.665161373713138,0.571569605028646,0.554648162798456
14245,幽霊,ユウレイ,名詞,upper intermediate,Chinese,1.90278349659248,0.111735635622362,0.706592610553806,0.578680690839418,0.629153332014149
14280,譲る,ユズル,動詞1類,upper intermediate,native Jap.,1.77748586941358,0.219758002785611,0.57500873689531,0.581796728192358,0.672680884328959
14282,輸送,ユソウ,名詞,upper intermediate,Chinese,1.83274505026614,0.275565129166494,0.897170683989065,0.624068883235218,0.888943879098281
14287,油断,ユダン,名詞,upper intermediate,Chinese,1.86506165624461,0.522483914302139,0.898943350331053,0.869172111475137,1.00215361550145
14308,夢見る,ユメミル,動詞2類,upper intermediate,native Jap.,1.92005502126861,0.415630033790888,0.827722622579076,0.451078818232748,0.627348657194174
14313,緩い,ユルイ,イ形容詞,upper intermediate,native Jap.,1.75549131260132,0.415446923005124,0.671954151079112,0.723457326847304,0.822717256726679
14324,酔い,ヨイ,名詞,upper intermediate,native Jap.,1.88301338213077,0.360068835084419,0.873363616222781,0.786330210262438,0.883880614051324
14328,要,ヨウ,接頭辞,upper intermediate,Chinese,1.71227985545805,0.454079963474249,0.776547731027006,0.390225566088926,0.607978953217739
14333,容易,ヨウイ,ナ形容詞,upper intermediate,Chinese,1.71451344387294,0.527610385871405,0.818622764132259,0.644830906007325,0.727226910192099
14341,洋楽,ヨウガク,名詞,upper intermediate,Chinese,1.78012365934055,0.26026056337854,0.712510605659293,0.344135859476468,0.564246746144108
14346,陽気,ヨウキ,名詞,upper intermediate,Chinese,1.85205028961691,0.458319121463049,0.807034850500911,0.714101412976344,0.757661854702421
14358,用紙,ヨウシ,名詞,upper intermediate,Chinese,1.67528919868077,0.429864864643207,0.698818576293262,0.538493994144296,0.651069066774825
14372,用心,ヨウジン,名詞,upper intermediate,Chinese,1.79611275726405,0.314918251963159,0.914488696033567,0.67908347562545,0.958883901971838
14388,腰痛,ヨウツウ,名詞,upper intermediate,Chinese,1.9037332738341,0.518136867278019,0.595615334291964,0.835043456410391,0.944790145114445
14394,用品,ヨウヒン,接尾辞,upper intermediate,Chinese,1.74488742760301,0.516493744692897,0.862146807898216,0.783938961535945,0.820503608413397
14420,浴室,ヨクシツ,名詞,upper intermediate,Chinese,1.80504845803639,0.498068087421145,0.846396207198986,0.807730120854537,0.956670343544312
14435,横顔,ヨコガオ,名詞,upper intermediate,native Jap.,1.66222536458994,0.444018518259315,0.75748802692721,0.57325201228908,0.614744383250149
14458,寄せる,ヨセル,動詞2類,upper intermediate,native Jap.,1.75180384948195,0.396651010337067,0.747401297752865,0.69859749987088,0.797780808809453
14459,予選,ヨセン,名詞,upper intermediate,Chinese,1.90439218190765,0.160199611791894,0.667725486794708,0.579038392748625,0.694164003066495
14490,呼び掛ける,ヨビカケル,動詞2類,upper intermediate,native Jap.,1.78829234130385,0.451792433719336,0.800532919106912,0.695372005242159,0.941586191155835
14493,呼び捨て,ヨビステ,名詞,upper intermediate,native Jap.,1.79498215097467,0.39813720280681,0.681555574432591,0.705971894483796,0.836703837782417
14494,呼び出し,ヨビダシ,名詞,upper intermediate,native Jap.,1.7756349250954,0.3809828225978,0.7390529586585,0.809026546536756,0.909504828652049
14498,呼び名,ヨビナ,名詞,upper intermediate,native Jap.,1.85297576920297,0.211991577040853,0.603954708801906,0.305975778620122,0.721882968183674
14517,読み取る,ヨミトル,動詞1類,upper intermediate,native Jap.,1.75532102812816,0.265817446933498,0.857438846973364,0.631379123696742,0.900856751485638
14518,読み物,ヨミモノ,名詞,upper intermediate,native Jap.,1.83370306263975,0.373483706256314,0.645864435685335,0.45517850015433,0.747167352506035
14544,弱火,ヨワビ,名詞,upper intermediate,native Jap.,1.82541332030351,0.137596304618511,0.548439583740512,0.506471825175241,0.726866574174404
14548,弱める,ヨワメル,動詞2類,upper intermediate,native Jap.,1.7356890983156,0.420990200308907,0.758679830706799,0.695964948622244,0.853118108659777
14602,ラッシュ,ラッシュ,名詞,upper intermediate,foreign,1.81152178091981,0.34643113942329,0.596242911725449,0.706107333977553,0.935608975803518
14608,欄,ラン,名詞,upper intermediate,Chinese,1.79689335194404,0.255911227845984,0.576642934415131,0.582156853634736,0.631619111055063
14622,乱暴,ランボウ,名詞,upper intermediate,Chinese,1.9049730921851,0.299829210958265,0.854766009925451,0.571962913587714,0.853546454213393
14645,利子,リシ,名詞,upper intermediate,Chinese,1.85778070251262,0.208275520106238,0.965278770075265,0.775205652621745,0.89513375404299
14717,リュック,リュック,名詞,upper intermediate,foreign,1.79062639550346,0.541697830999509,0.912911833322338,0.786547135152084,0.894681002587699
